date,Conservatives,Labour,Lib Dem,UKIP,Green,SNP,Plaid,Reform,ChangeUK
2018-10-17,40.27,37.53,8.55,4.2,3.43,4.19,1.0,,
2018-10-18,40.26,37.59,8.5,4.23,3.46,4.23,1.0,,
2018-10-19,40.25,37.65,8.44,4.26,3.5,4.28,1.0,,
2018-10-20,40.24,37.7,8.38,4.29,3.53,4.32,1.0,,
2018-10-21,40.22,37.76,8.33,4.32,3.57,4.37,1.0,,
2018-10-22,40.21,37.81,8.27,4.35,3.6,4.41,1.0,,
2018-10-23,40.23,37.89,8.09,4.29,3.45,4.52,1.0,,
2018-10-24,40.22,38.04,7.92,4.31,3.16,4.39,1.0,,
2018-10-25,40.21,38.2,7.75,4.32,2.87,4.27,1.0,,
2018-10-26,40.21,38.35,7.59,4.34,2.58,4.14,1.0,,
2018-10-27,40.13,38.46,7.59,4.26,2.48,4.03,1.0,,
2018-10-28,40.04,38.57,7.6,4.19,2.38,3.93,1.0,,
2018-10-29,39.96,38.68,7.61,4.11,2.28,3.82,1.0,,
2018-10-30,39.88,38.79,7.62,4.04,2.18,3.71,1.0,,
2018-10-31,39.76,38.89,7.71,3.79,2.16,3.54,1.0,,
2018-11-01,39.64,38.99,7.8,3.54,2.14,3.37,1.0,,
2018-11-02,39.52,39.1,7.89,3.29,2.12,3.2,1.0,,
2018-11-03,39.5,39.03,7.92,3.5,2.39,3.35,1.0,,
2018-11-04,39.48,38.96,7.94,3.71,2.66,3.5,1.0,,
2018-11-05,39.46,38.89,7.97,3.92,2.92,3.65,1.0,,
2018-11-06,39.39,38.89,7.99,4.11,2.95,3.72,1.0,,
2018-11-07,39.31,38.88,8.01,4.31,2.97,3.79,1.0,,
2018-11-08,39.21,38.84,8.03,4.35,2.98,3.81,1.0,,
2018-11-09,39.11,38.79,8.05,4.4,3.0,3.83,1.0,,
2018-11-10,39.0,38.75,8.07,4.45,3.01,3.85,1.0,,
2018-11-11,38.9,38.7,8.09,4.5,3.03,3.86,1.0,,
2018-11-12,38.8,38.65,8.12,4.54,3.04,3.88,1.0,,
2018-11-13,38.66,38.6,8.15,4.95,3.07,3.88,1.0,,
2018-11-14,38.52,38.54,8.18,5.36,3.09,3.87,1.0,,
2018-11-15,38.38,38.48,8.21,5.77,3.11,3.87,1.0,,
2018-11-16,38.42,38.35,8.25,5.78,3.2,3.88,1.0,,
2018-11-17,38.46,38.21,8.3,5.78,3.29,3.9,1.0,,
2018-11-18,38.5,38.08,8.34,5.78,3.38,3.91,1.0,,
2018-11-19,38.54,37.94,8.38,5.79,3.48,3.92,1.0,,
2018-11-20,38.56,37.88,8.47,5.76,3.45,3.92,1.0,,
2018-11-21,38.58,37.82,8.56,5.73,3.42,3.91,1.0,,
2018-11-22,38.6,37.76,8.65,5.7,3.39,3.91,1.0,,
2018-11-23,38.62,37.7,8.74,5.67,3.36,3.9,1.0,,
2018-11-24,38.64,37.64,8.83,5.64,3.33,3.89,1.0,,
2018-11-25,38.66,37.58,8.91,5.61,3.3,3.89,1.0,,
2018-11-26,38.68,37.52,9.0,5.58,3.27,3.88,1.0,,
2018-11-27,38.7,37.46,9.09,5.55,3.24,3.88,1.0,,
2018-11-28,38.67,37.5,9.09,5.45,3.29,3.84,1.0,,
2018-11-29,38.65,37.53,9.09,5.35,3.33,3.81,1.0,,
2018-11-30,38.62,37.57,9.08,5.25,3.38,3.78,1.0,,
2018-12-01,38.59,37.61,9.08,5.14,3.42,3.74,1.0,,
2018-12-02,38.56,37.64,9.08,5.04,3.47,3.71,1.0,,
2018-12-03,38.6,37.62,9.09,4.77,3.67,3.92,1.0,,
2018-12-04,38.64,37.6,9.1,4.5,3.88,4.13,1.0,,
2018-12-05,38.63,37.57,9.11,4.34,4.06,4.18,1.0,,
2018-12-06,38.64,37.52,9.14,4.24,4.11,4.26,1.0,,
2018-12-07,38.66,37.46,9.18,4.03,4.02,4.39,1.0,,
2018-12-08,38.71,37.42,9.14,4.12,3.95,4.41,1.0,,
2018-12-09,38.76,37.37,9.1,4.21,3.87,4.43,1.0,,
2018-12-10,38.81,37.33,9.05,4.31,3.8,4.45,1.0,,
2018-12-11,38.87,37.28,9.01,4.4,3.72,4.47,1.0,,
2018-12-12,38.92,37.24,8.97,4.49,3.65,4.49,1.0,,
2018-12-13,38.97,37.2,8.93,4.59,3.57,4.51,1.0,,
2018-12-14,39.02,37.15,8.89,4.68,3.5,4.53,1.0,,
2018-12-15,39.03,37.12,8.71,4.76,3.55,4.47,1.0,,
2018-12-16,39.05,37.09,8.54,4.84,3.6,4.41,1.0,,
2018-12-17,39.07,37.06,8.36,4.91,3.66,4.35,1.0,,
2018-12-18,39.09,37.02,8.18,4.99,3.71,4.29,1.0,,
2018-12-19,39.11,36.99,8.0,5.07,3.76,4.23,1.0,,
2018-12-20,39.12,36.96,7.83,5.15,3.81,4.18,1.0,,
2018-12-21,39.15,36.85,7.96,5.08,3.82,4.16,1.0,,
2018-12-22,39.17,36.73,8.1,5.01,3.83,4.15,1.0,,
2018-12-23,39.19,36.62,8.24,4.94,3.83,4.14,1.0,,
2018-12-24,39.21,36.5,8.38,4.87,3.84,4.12,1.0,,
2018-12-25,39.24,36.39,8.51,4.8,3.84,4.11,1.0,,
2018-12-26,39.26,36.27,8.65,4.73,3.85,4.09,1.0,,
2018-12-27,39.28,36.16,8.79,4.67,3.86,4.08,1.0,,
2018-12-28,39.3,36.04,8.92,4.6,3.86,4.07,1.0,,
2018-12-29,39.33,35.93,9.06,4.53,3.87,4.05,1.0,,
2018-12-30,39.35,35.81,9.2,4.46,3.87,4.04,1.0,,
2018-12-31,39.37,35.7,9.33,4.39,3.88,4.03,1.0,,
2019-01-01,39.4,35.58,9.47,4.32,3.88,4.01,1.0,,
2019-01-02,39.42,35.47,9.61,4.25,3.89,4.0,1.0,,
2019-01-03,39.44,35.35,9.74,4.18,3.9,3.98,1.0,,
2019-01-04,39.46,35.23,9.88,4.12,3.9,3.97,1.0,,
2019-01-05,39.37,35.42,9.95,4.21,3.77,3.91,1.0,,
2019-01-06,39.27,35.6,10.01,4.3,3.64,3.86,1.0,,
2019-01-07,39.17,35.78,10.08,4.4,3.51,3.8,1.0,,
2019-01-08,39.01,35.99,10.07,4.58,3.53,3.7,1.0,,
2019-01-09,38.84,36.2,10.05,4.77,3.55,3.6,1.0,,
2019-01-10,38.68,36.41,10.03,4.95,3.57,3.5,1.0,,
2019-01-11,38.52,36.62,10.02,5.14,3.59,3.4,1.0,,
2019-01-12,38.45,36.74,9.84,5.32,3.56,3.5,1.0,,
2019-01-13,38.39,36.86,9.66,5.51,3.54,3.6,1.0,,
2019-01-14,38.33,36.97,9.48,5.69,3.51,3.7,1.0,,
2019-01-15,38.34,37.17,9.19,5.79,3.29,3.5,1.0,,
2019-01-16,38.41,37.3,9.06,5.71,3.16,3.46,1.0,,
2019-01-17,38.47,37.42,8.93,5.63,3.04,3.42,1.0,,
2019-01-18,38.49,37.52,8.75,5.68,3.19,3.61,1.0,,
2019-01-19,38.55,37.42,8.76,5.61,3.16,3.61,1.0,,
2019-01-20,38.61,37.31,8.78,5.55,3.13,3.61,1.0,,
2019-01-21,38.67,37.21,8.79,5.49,3.1,3.61,1.0,,
2019-01-22,38.72,37.1,8.81,5.42,3.07,3.61,1.0,,
2019-01-23,38.78,37.0,8.82,5.36,3.05,3.6,1.0,,
2019-01-24,38.84,36.89,8.84,5.3,3.02,3.6,1.0,,
2019-01-25,38.9,36.79,8.85,5.23,2.99,3.6,1.0,,
2019-01-26,38.96,36.68,8.87,5.17,2.96,3.6,1.0,,
2019-01-27,39.02,36.58,8.88,5.11,2.93,3.6,1.0,,
2019-01-28,39.08,36.47,8.9,5.05,2.9,3.6,1.0,,
2019-01-29,39.13,36.37,8.91,4.98,2.87,3.59,1.0,,
2019-01-30,39.19,36.26,8.93,4.92,2.84,3.59,1.0,,
2019-01-31,39.28,36.08,8.94,5.01,3.08,3.72,1.0,,
2019-02-01,39.37,35.9,8.94,5.1,3.33,3.85,1.0,,
2019-02-02,39.4,35.81,9.08,4.9,3.39,3.93,1.0,,
2019-02-03,39.42,35.72,9.22,4.7,3.46,4.02,1.0,,
2019-02-04,39.45,35.62,9.35,4.5,3.53,4.11,1.0,,
2019-02-05,39.41,35.6,9.42,4.42,3.49,4.02,1.0,,
2019-02-06,39.41,35.51,9.45,4.41,3.54,3.94,1.0,,
2019-02-07,39.41,35.42,9.48,4.4,3.6,3.85,1.0,,
2019-02-08,39.42,35.35,9.45,4.34,3.63,3.87,1.0,,
2019-02-09,39.43,35.28,9.42,4.28,3.65,3.89,1.0,,
2019-02-10,39.44,35.21,9.4,4.23,3.67,3.91,1.0,,
2019-02-11,39.44,35.15,9.37,4.17,3.69,3.93,1.0,,
2019-02-12,39.44,35.08,9.29,4.39,3.66,3.94,1.0,,
2019-02-13,39.43,35.02,9.22,4.6,3.62,3.95,1.0,,
2019-02-14,39.42,34.96,9.14,4.82,3.59,3.96,1.0,,
2019-02-15,39.41,34.9,9.07,5.04,3.55,3.97,1.0,,
2019-02-16,39.51,34.74,9.13,4.95,3.41,3.97,1.0,,
2019-02-17,39.6,34.59,9.2,4.87,3.26,3.97,1.0,,
2019-02-18,39.69,34.44,9.27,4.79,3.11,3.97,1.0,,
2019-02-19,39.78,34.24,9.29,4.68,3.32,4.19,1.0,,
2019-02-20,39.82,34.1,9.23,4.74,3.36,4.24,1.0,,
2019-02-21,39.86,33.96,9.17,4.8,3.4,4.29,1.0,,
2019-02-22,39.9,33.82,9.11,4.86,3.45,4.34,1.0,,
2019-02-23,39.93,33.68,9.06,4.91,3.49,4.39,1.0,,
2019-02-24,39.85,33.63,9.13,4.94,3.48,4.37,1.0,,
2019-02-25,39.77,33.59,9.2,4.97,3.46,4.34,1.0,,
2019-02-26,39.68,33.55,9.27,5.0,3.45,4.31,1.0,,
2019-02-27,39.6,33.5,9.34,5.03,3.44,4.28,1.0,,
2019-02-28,39.51,33.46,9.42,5.06,3.42,4.26,1.0,,
2019-03-01,39.43,33.42,9.49,5.08,3.41,4.23,1.0,,
2019-03-02,39.32,33.35,9.62,4.82,3.53,4.26,1.0,,
2019-03-03,39.21,33.28,9.75,4.56,3.66,4.29,1.0,,
2019-03-04,39.1,33.21,9.88,4.3,3.79,4.32,1.0,,
2019-03-05,38.96,33.25,9.89,4.5,3.85,4.21,1.0,,
2019-03-06,38.81,33.29,9.9,4.7,3.92,4.09,1.0,,
2019-03-07,38.66,33.32,9.92,4.9,3.99,3.97,1.0,,
2019-03-08,38.52,33.36,9.93,5.1,4.06,3.85,1.0,,
2019-03-09,38.35,33.38,9.78,5.32,4.14,3.98,1.0,,
2019-03-10,38.19,33.39,9.63,5.54,4.22,4.1,1.0,,
2019-03-11,38.03,33.41,9.48,5.76,4.3,4.22,1.0,,
2019-03-12,37.78,33.5,9.47,5.95,4.17,4.23,1.0,,
2019-03-13,37.53,33.6,9.46,6.14,4.04,4.24,1.0,,
2019-03-14,37.28,33.69,9.45,6.33,3.91,4.25,1.0,,
2019-03-15,37.03,33.78,9.44,6.52,3.79,4.26,1.0,4.83,
2019-03-16,36.88,33.83,9.29,6.57,3.83,4.34,1.0,5.02,
2019-03-17,36.73,33.88,9.14,6.61,3.87,4.42,1.0,5.22,
2019-03-18,36.57,33.93,8.99,6.65,3.92,4.51,1.0,5.41,
2019-03-19,36.42,33.98,8.84,6.7,3.96,4.59,1.0,5.61,
2019-03-20,36.22,34.03,8.76,6.71,3.99,4.62,1.0,5.8,
2019-03-21,36.03,34.08,8.68,6.73,4.03,4.65,1.0,5.99,
2019-03-22,35.83,34.13,8.6,6.74,4.07,4.68,1.0,6.19,
2019-03-23,35.63,34.14,8.76,6.48,4.12,4.64,1.0,6.38,
2019-03-24,35.42,34.15,8.93,6.22,4.17,4.6,1.0,6.58,
2019-03-25,35.22,34.16,9.09,5.96,4.22,4.56,1.0,6.77,
2019-03-26,34.98,34.23,9.06,6.23,4.34,4.43,1.0,6.97,
2019-03-27,34.74,34.29,9.02,6.49,4.45,4.3,1.0,7.16,
2019-03-28,34.51,34.36,8.99,6.76,4.56,4.17,1.0,7.36,
2019-03-29,34.27,34.42,8.95,7.02,4.67,4.04,1.0,7.55,
2019-03-30,34.0,34.46,8.91,7.05,4.72,3.91,1.0,7.75,
2019-03-31,33.67,34.33,9.05,7.08,4.62,3.99,1.0,7.94,
2019-04-01,33.35,34.21,9.19,7.11,4.52,4.06,1.0,8.14,
2019-04-02,33.02,34.08,9.33,7.14,4.42,4.13,1.0,8.33,
2019-04-03,32.7,33.95,9.48,7.17,4.33,4.21,1.0,8.53,
2019-04-04,32.41,33.94,9.4,7.23,4.3,3.99,1.0,8.72,
2019-04-05,32.11,33.94,9.33,7.28,4.28,3.78,1.0,8.92,
2019-04-06,31.71,33.93,9.11,7.38,4.14,3.78,1.0,9.11,
2019-04-07,31.31,33.93,8.9,7.47,4.0,3.78,1.0,9.3,5.91
2019-04-08,30.88,34.01,8.97,7.37,4.19,4.05,1.0,9.5,5.53
2019-04-09,30.41,33.81,8.99,7.23,4.23,4.18,1.0,9.69,5.16
2019-04-10,29.94,33.62,9.01,7.08,4.28,4.31,1.0,9.89,4.78
2019-04-11,29.46,33.42,9.03,6.93,4.32,4.43,1.0,10.08,4.41
2019-04-12,29.06,33.28,8.86,6.94,4.23,4.45,1.0,10.54,4.49
2019-04-13,28.66,33.03,8.81,6.55,4.2,4.35,1.0,11.0,4.56
2019-04-14,28.26,32.78,8.75,6.15,4.16,4.25,1.0,11.46,4.64
2019-04-15,27.86,32.53,8.7,5.76,4.13,4.15,1.0,11.92,4.72
2019-04-16,27.45,32.27,8.64,5.36,4.1,4.05,1.0,12.38,4.79
2019-04-17,27.22,32.0,8.75,5.02,4.31,4.19,1.0,12.75,4.54
2019-04-18,27.11,31.93,8.77,4.89,4.28,4.24,1.0,12.99,4.42
2019-04-19,27.0,31.86,8.78,4.76,4.26,4.28,1.0,13.22,4.3
2019-04-20,26.9,31.79,8.8,4.63,4.23,4.32,1.0,13.46,4.18
2019-04-21,26.79,31.73,8.81,4.5,4.21,4.37,1.0,13.69,4.06
2019-04-22,26.68,31.66,8.83,4.38,4.18,4.41,1.0,13.93,3.93
2019-04-23,26.58,31.59,8.85,4.25,4.16,4.46,1.0,14.16,3.81
2019-04-24,26.49,31.47,9.22,4.16,4.16,4.42,1.0,14.26,3.66
2019-04-25,26.36,31.21,9.55,3.92,4.26,4.36,1.01,14.48,3.58
2019-04-26,26.23,30.96,9.87,3.68,4.37,4.29,1.01,14.7,3.5
2019-04-27,26.09,30.7,10.2,3.44,4.47,4.23,1.01,14.92,3.42
2019-04-28,25.96,30.44,10.53,3.2,4.58,4.16,1.01,15.14,3.35
2019-04-29,25.82,30.19,10.85,2.95,4.68,4.1,1.01,15.35,3.27
2019-04-30,25.69,29.93,11.18,2.71,4.79,4.04,1.02,15.57,3.19
2019-05-01,25.42,29.71,11.37,2.78,4.85,3.98,1.02,15.83,3.17
2019-05-02,25.15,29.49,11.56,2.85,4.92,3.93,1.02,16.09,3.15
2019-05-03,24.87,29.27,11.74,2.93,4.98,3.87,1.02,16.35,3.12
2019-05-04,24.6,29.05,11.93,3.0,5.05,3.81,1.02,16.61,3.1
2019-05-05,24.33,28.84,12.12,3.07,5.11,3.76,1.02,16.87,3.08
2019-05-06,24.06,28.62,12.31,3.14,5.18,3.7,1.03,17.13,3.06
2019-05-07,23.78,28.4,12.5,3.21,5.25,3.65,1.03,17.39,3.04
2019-05-08,23.46,28.12,12.81,3.11,5.35,3.78,1.05,17.67,3.45
2019-05-09,23.19,27.84,13.26,2.85,5.38,3.87,1.08,17.81,3.77
2019-05-10,23.12,27.82,13.41,2.9,5.18,3.87,1.19,17.79,3.77
2019-05-11,23.05,27.8,13.57,2.94,4.97,3.87,1.29,17.78,3.76
2019-05-12,22.98,27.78,13.73,2.99,4.77,3.87,1.4,17.76,3.76
2019-05-13,23.1,27.8,13.96,2.77,4.76,4.17,1.51,17.61,3.36
2019-05-14,23.26,27.52,14.2,2.53,5.0,4.38,1.44,17.75,2.7
2019-05-15,23.28,27.37,14.29,2.35,4.76,4.47,1.37,17.95,2.59
2019-05-16,23.3,27.23,14.37,2.17,4.53,4.56,1.31,18.16,2.48
2019-05-17,23.39,27.0,14.8,2.07,4.81,4.65,1.24,18.05,2.19
2019-05-18,23.27,27.03,14.68,2.09,4.69,4.5,1.18,18.17,2.22
2019-05-19,23.15,27.07,14.57,2.11,4.57,4.35,1.11,18.29,2.25
2019-05-20,23.03,27.11,14.45,2.13,4.44,4.2,1.05,18.4,2.29
2019-05-21,22.97,27.2,14.56,2.22,4.43,4.09,1.03,18.18,2.46
2019-05-22,22.88,27.01,14.79,2.29,4.36,3.88,1.02,18.07,2.24
2019-05-23,22.54,26.54,15.17,2.12,4.74,3.97,1.02,18.55,2.14
2019-05-24,22.2,26.08,15.55,1.95,5.13,4.05,1.02,19.02,2.05
2019-05-25,21.86,25.62,15.93,1.78,5.52,4.14,1.02,19.49,1.95
2019-05-26,21.51,25.15,16.31,1.61,5.9,4.23,1.01,19.96,1.85
2019-05-27,21.17,24.69,16.69,1.44,6.29,4.31,1.01,20.43,1.75
2019-05-28,20.83,24.22,17.07,1.27,6.68,4.4,1.01,20.9,1.66
2019-05-29,20.49,23.76,17.45,1.11,7.06,4.49,1.0,21.37,1.56
2019-05-30,20.23,23.58,17.51,1.03,7.33,4.33,1.0,21.81,1.97
2019-05-31,20.21,23.33,17.8,1.03,7.47,4.35,1.0,21.9,1.86
2019-06-01,20.18,23.08,18.09,1.02,7.6,4.38,1.0,21.98,1.75
2019-06-02,20.28,23.06,18.14,1.02,7.5,4.29,1.0,22.02,1.64
2019-06-03,20.38,23.04,18.19,1.02,7.41,4.2,1.0,22.05,1.53
2019-06-04,20.48,23.02,18.24,1.01,7.31,4.11,1.0,22.09,1.42
2019-06-05,20.58,23.01,18.3,1.01,7.21,4.03,1.0,22.12,1.31
2019-06-06,20.69,22.99,18.35,1.0,7.12,3.94,1.0,22.16,1.2
2019-06-07,20.95,23.13,18.31,1.0,6.82,3.65,1.0,22.02,1.09
2019-06-08,20.99,23.12,18.35,1.01,6.64,3.56,1.0,22.1,1.06
2019-06-09,21.04,23.1,18.38,1.01,6.46,3.46,1.0,22.19,1.03
2019-06-10,20.97,22.89,18.52,1.03,6.59,3.51,1.0,22.28,1.02
2019-06-11,20.9,22.78,18.62,1.04,6.71,3.57,1.0,22.29,1.02
2019-06-12,20.84,22.66,18.73,1.06,6.84,3.63,1.0,22.3,1.01
2019-06-13,20.77,22.55,18.84,1.08,6.97,3.69,1.0,22.31,1.01
2019-06-14,20.7,22.44,18.94,1.09,7.09,3.74,1.0,22.33,1.0
2019-06-15,20.87,22.52,18.9,1.11,7.11,3.74,1.0,22.17,1.0
2019-06-16,21.03,22.61,18.85,1.12,7.13,3.74,1.0,22.01,1.0
2019-06-17,21.19,22.69,18.8,1.14,7.15,3.74,1.0,21.86,1.0
2019-06-18,21.36,22.78,18.75,1.15,7.17,3.74,1.0,21.7,1.0
2019-06-19,21.52,22.86,18.7,1.17,7.18,3.73,1.0,21.54,1.0
2019-06-20,21.77,23.1,18.53,1.33,7.01,3.67,1.0,21.32,1.0
2019-06-21,21.99,23.04,18.58,1.28,7.19,3.71,1.0,21.07,1.0
2019-06-22,22.2,22.98,18.62,1.22,7.37,3.75,1.0,20.82,1.0
2019-06-23,22.42,22.92,18.67,1.16,7.55,3.79,1.0,20.57,1.0
2019-06-24,22.64,22.86,18.71,1.11,7.73,3.83,1.0,20.32,1.0
2019-06-25,22.86,22.8,18.76,1.05,7.92,3.87,1.0,20.07,1.0
2019-06-26,23.01,22.86,18.66,1.08,7.84,3.86,1.0,20.04,1.0
2019-06-27,23.17,22.92,18.56,1.11,7.76,3.85,1.0,20.01,1.0
2019-06-28,23.32,22.98,18.46,1.14,7.69,3.83,1.0,19.98,1.0
2019-06-29,23.48,23.04,18.36,1.17,7.61,3.82,1.0,19.95,1.0
2019-06-30,23.63,23.1,18.27,1.19,7.54,3.81,1.0,19.92,1.0
2019-07-01,23.79,23.16,18.17,1.22,7.46,3.79,1.0,19.89,1.0
2019-07-02,23.94,23.22,18.07,1.25,7.39,3.78,1.0,19.86,1.0
2019-07-03,24.1,23.28,17.97,1.28,7.31,3.77,1.0,19.83,1.0
2019-07-04,24.26,23.65,17.76,1.31,7.06,3.7,1.0,19.64,1.0
2019-07-05,24.41,24.01,17.56,1.34,6.81,3.63,1.0,19.46,1.0
2019-07-06,24.49,24.2,17.51,1.22,6.48,3.57,1.0,19.41,1.0
2019-07-07,24.57,24.39,17.46,1.1,6.15,3.51,1.0,19.36,1.0
2019-07-08,24.62,24.4,17.52,1.08,6.06,3.61,1.0,19.34,0.99
2019-07-09,24.67,24.41,17.58,1.06,5.97,3.72,1.0,19.31,0.99
2019-07-10,24.73,24.41,17.63,1.04,5.88,3.83,1.0,19.28,0.99
2019-07-11,24.81,24.67,17.62,1.02,5.46,3.72,1.0,19.17,0.99
2019-07-12,25.01,24.63,17.71,1.01,5.52,3.75,1.0,18.97,0.98
2019-07-13,25.2,24.6,17.8,1.01,5.58,3.79,1.0,18.77,0.96
2019-07-14,25.39,24.57,17.89,1.01,5.65,3.83,1.0,18.57,0.95
2019-07-15,25.59,24.53,17.98,1.0,5.71,3.87,1.0,18.38,0.94
2019-07-16,25.78,24.5,18.07,1.0,5.78,3.9,1.0,18.18,0.93
2019-07-17,26.01,24.29,18.24,0.99,6.01,3.92,1.0,17.93,0.84
2019-07-18,26.3,24.26,18.31,0.98,5.99,3.91,1.0,17.61,0.76
2019-07-19,26.58,24.24,18.37,0.98,5.97,3.9,1.0,17.3,0.67
2019-07-20,26.86,24.21,18.44,0.97,5.96,3.89,1.0,16.99,0.58
2019-07-21,27.15,24.18,18.51,0.96,5.94,3.88,1.0,16.67,0.5
2019-07-22,27.43,24.15,18.58,0.95,5.93,3.88,1.0,16.36,0.41
2019-07-23,27.71,24.13,18.65,0.95,5.91,3.87,1.0,16.05,0.33
2019-07-24,27.99,24.1,18.71,0.94,5.89,3.86,1.0,15.73,0.24
2019-07-25,28.42,24.37,18.57,0.88,5.54,3.82,1.0,15.34,0.15
2019-07-26,28.87,24.5,18.39,0.69,5.59,4.06,1.0,14.9,0.62
2019-07-27,29.17,24.62,18.28,0.88,5.37,3.93,1.0,14.58,1.08
2019-07-28,29.44,24.71,18.18,0.95,5.51,3.79,1.0,14.32,1.07
2019-07-29,29.72,24.56,18.25,0.96,5.76,3.91,1.0,14.0,1.07
2019-07-30,30.01,24.4,18.32,0.98,6.01,4.03,1.0,13.68,1.07
2019-07-31,30.09,24.4,18.27,0.98,5.95,4.01,1.0,13.72,1.06
2019-08-01,30.17,24.4,18.23,0.98,5.9,4.0,1.0,13.76,1.06
2019-08-02,30.25,24.39,18.18,0.98,5.85,3.98,1.0,13.8,1.06
2019-08-03,30.33,24.39,18.14,0.99,5.79,3.97,1.0,13.84,1.06
2019-08-04,30.41,24.39,18.1,0.99,5.74,3.95,1.0,13.88,1.05
2019-08-05,30.5,24.39,18.05,0.99,5.69,3.94,1.0,13.92,1.05
2019-08-06,30.58,24.38,18.01,0.99,5.63,3.92,1.0,13.96,1.05
2019-08-07,30.64,24.5,17.81,0.99,5.4,3.89,1.0,13.99,1.04
2019-08-08,30.71,24.62,17.61,1.0,5.17,3.85,1.0,14.03,1.04
2019-08-09,30.77,24.73,17.41,1.0,4.93,3.82,1.0,14.06,1.04
2019-08-10,30.82,24.69,17.59,1.0,4.69,3.74,1.0,13.96,1.03
2019-08-11,30.88,24.65,17.78,1.0,4.44,3.66,1.0,13.85,1.03
2019-08-12,31.06,24.52,17.87,1.0,4.75,3.67,1.0,13.49,1.03
2019-08-13,31.25,24.38,17.96,1.0,5.05,3.68,1.0,13.13,1.02
2019-08-14,31.44,24.25,18.04,1.0,5.36,3.7,1.0,12.78,1.02
2019-08-15,31.7,24.24,17.98,1.0,5.24,3.8,1.0,12.38,1.02
2019-08-16,31.96,24.23,17.91,1.0,5.12,3.91,1.0,11.99,1.01
2019-08-17,32.22,24.23,17.84,1.0,4.99,4.01,1.0,11.59,1.01
2019-08-18,32.48,24.22,17.77,1.0,4.87,4.12,1.0,11.2,1.01
2019-08-19,32.75,24.21,17.7,1.0,4.75,4.22,1.0,10.81,1.0
2019-08-20,32.75,24.07,17.77,1.0,5.03,4.22,1.0,11.24,1.0
2019-08-21,32.76,23.94,17.85,1.0,5.32,4.21,1.0,11.67,1.0
2019-08-22,32.79,23.9,17.81,1.0,5.38,4.25,1.0,12.08,1.0
2019-08-23,32.83,23.86,17.76,1.0,5.43,4.3,1.0,12.48,1.0
2019-08-24,32.89,23.87,17.82,1.0,5.46,4.25,1.0,12.5,1.0
2019-08-25,32.96,23.87,17.89,1.0,5.49,4.2,1.0,12.51,1.0
2019-08-26,33.02,23.87,17.95,1.0,5.52,4.14,1.0,12.53,1.0
2019-08-27,33.09,23.88,18.01,1.0,5.55,4.09,1.0,12.54,1.0
2019-08-28,33.15,23.88,18.07,1.0,5.58,4.04,1.0,12.56,1.0
2019-08-29,33.18,24.0,18.21,1.0,5.29,4.0,1.0,12.53,1.0
2019-08-30,33.22,24.22,18.19,1.0,4.75,3.97,1.0,12.55,1.0
2019-08-31,33.32,24.45,18.06,1.0,4.59,3.92,1.0,12.5,1.0
2019-09-01,33.35,24.7,17.94,1.0,4.57,3.86,1.0,12.33,1.0
2019-09-02,33.37,24.96,17.81,1.0,4.56,3.79,1.0,12.15,1.0
2019-09-03,33.4,25.21,17.69,1.0,4.55,3.73,1.0,11.97,1.0
2019-09-04,33.21,25.23,17.8,1.0,4.23,3.81,1.0,12.22,1.0
2019-09-05,33.03,25.24,17.93,1.0,4.07,3.87,1.0,12.42,1.0
2019-09-06,32.84,25.25,18.06,1.0,3.91,3.93,1.0,12.62,1.0
2019-09-07,32.71,25.35,18.12,1.0,3.73,3.86,1.0,12.45,1.0
2019-09-08,32.65,25.31,18.26,1.0,3.8,3.74,1.0,12.22,1.0
2019-09-09,32.69,25.13,18.47,1.0,3.82,3.83,1.0,11.95,1.0
2019-09-10,32.58,24.99,18.61,1.0,4.04,3.88,1.0,12.19,1.0
2019-09-11,32.5,24.95,18.73,1.01,3.87,3.91,1.0,12.29,1.0
2019-09-12,32.41,24.91,18.85,1.01,3.69,3.94,1.0,12.4,1.0
2019-09-13,32.55,24.76,18.9,1.02,3.23,3.96,1.0,12.45,1.0
2019-09-14,32.49,24.6,19.17,1.05,3.4,3.97,1.0,12.46,1.0
2019-09-15,32.44,24.44,19.43,1.08,3.56,3.97,1.0,12.46,1.0
2019-09-16,32.39,24.28,19.69,1.12,3.73,3.98,1.0,12.47,1.0
2019-09-17,32.32,24.13,19.84,1.15,3.85,3.98,1.0,12.65,1.0
2019-09-18,32.24,23.98,19.99,1.18,3.97,3.98,1.0,12.83,1.0
2019-09-19,32.18,23.98,19.99,1.37,4.08,3.98,1.0,12.92,1.0
2019-09-20,32.28,23.83,19.99,1.55,4.22,3.97,1.0,13.01,1.0
2019-09-21,32.26,23.83,20.05,1.52,4.22,3.94,1.0,13.09,1.0
2019-09-22,32.25,23.83,20.11,1.48,4.22,3.91,1.0,13.18,1.0
2019-09-23,32.23,23.83,20.17,1.44,4.23,3.89,1.0,13.27,1.0
2019-09-24,32.22,23.83,20.23,1.4,4.23,3.86,1.0,13.36,1.0
2019-09-25,32.37,23.73,20.3,1.37,4.24,3.81,1.0,13.28,1.0
2019-09-26,32.66,23.71,20.23,1.33,4.07,3.93,1.0,13.03,1.0
2019-09-27,32.94,23.68,20.15,1.29,3.91,4.06,1.0,12.77,1.0
